Wavelength (nm),Blank,Sample 1,Sample 2,sample 3,Sample 4,Sample 5,Sample 6
799.9847412,0.003772703931,-0.0004767648352,0.04179389402,0.05456389114,0.04469827563,0.01485562883,0.1368742287
798.0083618,0.002547361422,-0.001048822771,0.04256881028,0.05329044163,0.04606769979,0.01270751003,0.1370222569
795.9957275,0.001127320225,0.0006717942306,0.04244451225,0.05272782966,0.04478364438,0.0152321998,0.136978969
794.0162354,0.002276830375,0.001688844291,0.04243483767,0.05463469401,0.04521139339,0.01512036286,0.1357629001
792.0004272,0.003463545581,-0.00167454069,0.04227240011,0.05541159213,0.0461897552,0.01499188785,0.1361447722
789.9830322,0.002294525737,-0.00001397819779,0.0433611311,0.0554760024,0.0472253859,0.01447783224,0.1366162449
787.9989014,0.001927260892,-0.00009457702981,0.04424875975,0.05428848788,0.04696281254,0.01412317436,0.1386029869
786.0131836,0.003046202241,0.0003034636611,0.04311972484,0.05580558255,0.04614251107,0.01516520698,0.1364704072
783.9910278,0.003192677861,0.0007178672822,0.04176944122,0.05533260852,0.04783862084,0.01539625414,0.1361187696
782.0021973,0.001999315806,-0.0004598019295,0.04157437757,0.05587402731,0.04683742672,0.0157865826,0.1371768713
780.0118408,0.001756311278,-0.0000362906103,0.04241962358,0.05482082069,0.04664134234,0.01527949516,0.1344530582
777.9850464,0.002016115701,0.0003913391265,0.04320175201,0.05631163716,0.04654405266,0.01399780065,0.1373026073
775.9915771,0.002576291095,0.0003617517068,0.04256221652,0.05674989522,0.0488438122,0.01321229432,0.137101084
773.9966431,0.001194700133,-0.00001542776226,0.043163836,0.05531843752,0.04792868346,0.01585501246,0.1378597766
772.0002441,0.001178684761,0.0005476780934,0.04231620207,0.05549382791,0.04695124924,0.01401777193,0.1372775286
770.0021973,0.001720809261,0.0005759043852,0.04337505996,0.05739213154,0.04728518426,0.01436597575,0.137410745
768.0027466,0.00140381034,0.0003250681912,0.04353453591,0.05696326122,0.04648473114,0.0145879779,0.1365062743
766.00177,0.0002675880096,0.0001072070227,0.04274058342,0.05674320087,0.04763055965,0.01438390277,0.1358270943
763.9992676,0.001283483114,-0.0002933959768,0.04189265892,0.05649857596,0.047352992,0.0132167777,0.1381308734
761.9953003,0.0002346420224,0.00001540242374,0.04162158445,0.05567935482,0.04889447615,0.01504770573,0.1379318982
759.9898682,0.001010805834,0.001269437606,0.04177177697,0.05775829777,0.04796401039,0.01433491241,0.1384350359
757.9829102,0.0001626978919,0.0002042624255,0.04051491991,0.05654928833,0.04749377444,0.01451286767,0.1366048604
756.0097046,0.0001004232836,-0.0007330411463,0.04119478911,0.05590502918,0.04629753157,0.01296698954,0.1357331723
753.9997559,-0.00184758415,-0.0009814697551,0.04053458571,0.05572555587,0.04748693109,0.01353549771,0.1363089979
751.9884644,-0.001083373209,-0.001390385325,0.0398491919,0.05603282526,0.04678708315,0.01320031285,0.1365534961
750.0109863,-0.00148734299,-0.0006408259505,0.0396656841,0.05520307645,0.04607555643,0.01314438507,0.1361795217
747.9967041,-0.003277346957,-0.002092027338,0.03908579424,0.0544578582,0.04676675797,0.01153453439,0.1343612373
746.0163574,-0.003082460025,-0.001537954668,0.03911440074,0.05466548726,0.04521268606,0.01096555963,0.1330816001
743.9991455,-0.003725019284,-0.004281231668,0.0385511145,0.05353643,0.04450040311,0.01011539996,0.1335834861
742.0159912,-0.005119256675,-0.004520005547,0.0367924273,0.05283841118,0.04407484084,0.008990751579,0.1322727203
739.9959717,-0.005932125729,-0.004312860779,0.03531967849,0.05221731961,0.04354231805,0.007719392888,0.1314749122
738.0099487,-0.007141758688,-0.005559822079,0.03479926288,0.05053668097,0.04205712304,0.006437269039,0.1318526417
735.9869995,-0.008229684085,-0.007714722771,0.033547014,0.04964120314,0.04161229357,0.005443282891,0.1302927881
733.9981689,-0.009542405605,-0.008604325354,0.0326554887,0.04765855148,0.0398392044,0.004169366788,0.1294393539
732.0079956,-0.0106733432,-0.00924890954,0.03093975782,0.04792192206,0.03885091096,0.002898525214,0.1289738268
730.0163574,-0.01150679961,-0.01085066516,0.03048292547,0.04702471197,0.03760599345,0.00220207544,0.1275591701
727.987793,-0.0127682453,-0.01168368105,0.02887388319,0.04570561647,0.03616321087,0.001413990627,0.1274844557
725.9933472,-0.01306746155,-0.01254613698,0.02902535163,0.04369337857,0.036012128,-0.0003416121763,0.1265488565
723.9976807,-0.01366005838,-0.01280685235,0.02794871293,0.04456249624,0.03593825549,-0.000522582035,0.1258186102
722.0005493,-0.01512507442,-0.01392296422,0.02729492821,0.04412813485,0.03509661928,-0.000974961149,0.126147598
720.0020752,-0.01515562367,-0.01246746443,0.0272150524,0.04591828212,0.03444961831,-0.0009984122589,0.1248690933
718.0022583,-0.01481231302,-0.01360366493,0.0280649513,0.04595896974,0.03413668647,-0.0005328204134,0.1255454421
716.0010986,-0.01416611858,-0.01259934809,0.02842493914,0.04649210349,0.03403547034,-0.001059978385,0.126966089
713.9984741,-0.01350174751,-0.01191600226,0.02850177698,0.04740417749,0.03516083583,-0.000331576186,0.1270830035
711.9946289,-0.01299079228,-0.01152076479,0.02959450334,0.04848412797,0.0355967693,0.0009352308698,0.1279983371
709.9893799,-0.01181509811,-0.009937928058,0.0313214995,0.05027965829,0.03758005425,0.001493311487,0.1300226003
707.9827881,-0.01108136401,-0.009624141268,0.03332421929,0.05208626017,0.03876811638,0.00243637478,0.1309272945
706.0107422,-0.009516422637,-0.007346032187,0.03379350901,0.05352849513,0.04077475891,0.003406509524,0.1323987842
704.0015259,-0.008684259839,-0.005722127855,0.03616444767,0.05569241941,0.0415552929,0.00580136152,0.1342014521
701.9909668,-0.007425078191,-0.004923505709,0.03790118545,0.05757397786,0.0435031727,0.007459051907,0.1352665424
700.0150146,-0.005679717287,-0.002835385036,0.03949464113,0.058986485,0.04595652595,0.008777138777,0.1374315917
698.0018311,-0.004540140741,-0.001828767243,0.04106343165,0.06019555777,0.04709747061,0.008217381313,0.1407128274
695.9874268,-0.00331963296,0.0003938264272,0.04267115146,0.06300001591,0.04772722349,0.01030621212,0.1412591636
694.0075684,-0.003021077253,0.002021213062,0.0453225784,0.06405743212,0.05092545971,0.01181839779,0.1432536542
691.9904785,-0.0008975737728,0.002809489612,0.04667497799,0.06547050923,0.05161131173,0.01330097951,0.1455234438
690.0081177,-0.0005449717282,0.003705601674,0.04777741432,0.06639009714,0.05354497954,0.01355541963,0.1470056772
687.9884033,0.0000108981294,0.00462127896,0.04919167235,0.06888473779,0.05436851457,0.01405538991,0.1487064511
686.00354,0.0006239633658,0.006129070185,0.05057861656,0.06980314106,0.05716662854,0.01545992959,0.1492890418
684.017395,0.001343434793,0.007259877864,0.05233361199,0.06984682381,0.05823436752,0.01704934426,0.1506567448
681.9938965,0.003116044449,0.007537456695,0.05391096324,0.07096300274,0.0592524223,0.01735138334,0.1515962631
680.005249,0.003525939072,0.009145379998,0.05470808968,0.07212147862,0.05975826457,0.01757011935,0.1532390565
678.0153809,0.004333111458,0.01015946455,0.0545581989,0.07282742858,0.06079327315,0.01868634485,0.1538096964
675.9880981,0.005335012916,0.01077233348,0.05642684922,0.07311291993,0.06229622662,0.01850105263,0.1543397158
673.9956665,0.005684556905,0.01072459761,0.0564244315,0.07393976301,0.06375774741,0.01974126697,0.1548115164
672.0021362,0.005168349016,0.01195016783,0.05787767842,0.07508541644,0.06392358989,0.02089514397,0.1567858905
670.0072632,0.006047244649,0.01205038559,0.05799440295,0.07492555678,0.06368112564,0.02103833854,0.1572278589
668.0112305,0.005788192619,0.01275983639,0.05847031623,0.07457263023,0.06522548944,0.01982080936,0.1566993147
666.0139771,0.005862281658,0.0133801261,0.05901005864,0.07542671263,0.06476204097,0.02088982053,0.1583969593
664.0154419,0.005319237243,0.01287826616,0.05981247872,0.07606150955,0.06560897827,0.02128030732,0.1586177796
662.0158081,0.005267197266,0.01356575545,0.06041413173,0.07687177509,0.06710938364,0.02171892859,0.1590037197
660.0148926,0.00527927652,0.01421316899,0.06103440374,0.0782398209,0.0670722276,0.02075788938,0.1602919698
658.0128784,0.006399201695,0.01467030495,0.06178374961,0.07862502337,0.06890060008,0.01992500201,0.1619429141
656.0095825,0.005607272964,0.01515301038,0.06313443929,0.08027938753,0.06972079724,0.02013755403,0.1633097976
654.0050659,0.006026823539,0.01497744583,0.06292065978,0.08054604381,0.06984414905,0.02111953124,0.1632792503
651.9993896,0.005819935817,0.01633659191,0.06433174759,0.08252900839,0.07156258076,0.02130689472,0.1637517065
649.9924927,0.005480034743,0.01661575958,0.06572207808,0.08291590214,0.07247375697,0.0209060628,0.1647062898
647.9844971,0.005904080346,0.01730176061,0.06656715274,0.08480427414,0.0738767013,0.02130066976,0.1660276055
646.0118408,0.006068506744,0.01832016185,0.06738454849,0.08546002954,0.07464360446,0.02203033492,0.166486457
644.0014038,0.00583531009,0.01813308336,0.06800687313,0.08691655844,0.07563275844,0.02159237862,0.1671435833
641.9898682,0.006605603267,0.01902292483,0.07018037885,0.08793726563,0.07725851238,0.0223592706,0.1686371267
640.0137939,0.006054253317,0.0194625482,0.06979700178,0.08943534642,0.07796243578,0.0224495437,0.1685455441
637.9998779,0.006586154457,0.02031898871,0.06935461611,0.09031268954,0.0786960423,0.02265019156,0.1696724892
635.9848633,0.005875872914,0.02020664699,0.07114242017,0.09150999784,0.07930835336,0.02297236398,0.1705450714
634.0053711,0.006720631383,0.02161299996,0.07172083855,0.09193523973,0.08029358834,0.02252165042,0.170679301
631.9880981,0.006573749706,0.0218211282,0.07227960229,0.09302631021,0.08094543219,0.0231350828,0.1712866277
630.0062866,0.006181922741,0.02188999951,0.07321368158,0.09333133698,0.08224404603,0.02258962393,0.1721049696
627.9866943,0.006707776338,0.02214889601,0.07416005433,0.09556975961,0.08277430385,0.02362857945,0.1726299226
626.0027466,0.006665479392,0.02284926735,0.07438579947,0.09654975682,0.08369299024,0.02298183367,0.1744300574
624.0176392,0.006149837747,0.02305285633,0.0760538578,0.09756084532,0.08529160917,0.02354694158,0.1746021062
621.9945679,0.006993998773,0.02419108152,0.07652705163,0.0982965678,0.08604727685,0.02310502343,0.1750847995
620.0073242,0.007320502773,0.024494268,0.07738028467,0.09914124012,0.08656519651,0.02418626472,0.176129654
617.9821167,0.006870823912,0.02429791354,0.07763092965,0.1003071666,0.08775483072,0.02419877239,0.1764531285
615.9925537,0.006484509446,0.02529813536,0.07860625535,0.1022133157,0.08830616623,0.02441942319,0.1766794026
614.0020752,0.006849627942,0.02525157295,0.07945588231,0.1023323014,0.0892663002,0.02442654409,0.1774788052
612.010437,0.007009230088,0.02562417276,0.07968641818,0.1026630178,0.08982504159,0.02429312281,0.1771737039
610.0176392,0.007025172468,0.02561038919,0.08010496944,0.1033229381,0.09068333358,0.02400244214,0.1782097071
607.9869385,0.007112366613,0.0255587697,0.0803802982,0.1040098444,0.09089048952,0.02414146438,0.1791932434
605.9920044,0.006208049133,0.02565399557,0.08096770197,0.1044865251,0.09161901474,0.02565034293,0.1785671562
603.9960938,0.006748341955,0.02588602155,0.08026880026,0.1055126563,0.09164254367,0.02408430167,0.1792712212
601.9991455,0.007223160006,0.02651710436,0.08077744395,0.1047684699,0.09207934141,0.02388326451,0.1795091033
600.0010376,0.006790988613,0.02627148479,0.08117164671,0.1060846075,0.09188479185,0.02439513616,0.1786390841
598.0018921,0.006819781382,0.02593913488,0.0815757364,0.1056156382,0.092849195,0.02563576028,0.1783574224
596.001709,0.006965694018,0.02590473182,0.08145789802,0.1059903949,0.09259208292,0.02370741591,0.1790982187
594.0005493,0.00696174847,0.0259459503,0.0808999911,0.1060143486,0.09237178415,0.02333618328,0.1794279516
591.998291,0.006238510367,0.02559396997,0.08127963543,0.1074287072,0.09239467978,0.02449032478,0.1782307029
589.9949951,0.006377791986,0.02458030172,0.08046023548,0.1058290899,0.09149232507,0.02359157056,0.1787235439
587.9906616,0.006175095681,0.02571998909,0.08001217991,0.1057079211,0.09151341021,0.02386783808,0.1774123162
585.9852905,0.005879808683,0.02515764348,0.08036802709,0.1053331792,0.09140454978,0.02417227812,0.1767323166
584.0160522,0.005622482393,0.02422890626,0.07984685898,0.1053144038,0.09142186493,0.02329802513,0.176687181
582.008667,0.005378019065,0.02365348116,0.07886409014,0.1044324636,0.0907176882,0.02344160341,0.1762148589
580.0001831,0.005238271318,0.02289289609,0.07871301472,0.1041152328,0.09027964622,0.0236367248,0.1760346442
577.9908447,0.004861023277,0.0230551213,0.07826415449,0.1036633402,0.08924185485,0.02396611311,0.17507267
576.0175781,0.004821497016,0.02238824219,0.07705677301,0.1026666239,0.08837644011,0.02357998304,0.1741039902
574.0061646,0.004426879808,0.02172739245,0.07651516795,0.1023632288,0.08783423156,0.02361239865,0.1733289808
571.9937134,0.003952364437,0.02136962116,0.07561583817,0.1006520092,0.08647478372,0.0224233754,0.1730574071
570.0175171,0.003756306134,0.02020350285,0.07491765171,0.09890261292,0.08585692197,0.02288667485,0.1711990088
568.0030518,0.003303284524,0.01961355656,0.07373709977,0.09818517417,0.08486182988,0.02327522077,0.1704469025
565.9876099,0.003195207333,0.01901727356,0.07243195176,0.0962177217,0.08395204693,0.02233735844,0.1703845859
564.0085449,0.002756290603,0.0182892736,0.07161284983,0.09563624859,0.08284309506,0.02271101065,0.1683639735
561.9910889,0.002143617952,0.01743622869,0.07049838454,0.09415759146,0.0807890147,0.02272156626,0.1677806526
560.0101318,0.00147660973,0.01668297686,0.06924663484,0.0929082185,0.07978772372,0.02284446359,0.1663780063
557.9907837,0.0008568419144,0.01575267874,0.0681559369,0.09119047225,0.07842379063,0.02347261459,0.1653799266
556.0078735,0.0003357413225,0.01486894209,0.06709246337,0.09063571692,0.07686321437,0.02318231761,0.1635296196
553.9865723,-0.0005476605147,0.01468886063,0.06578601897,0.08891399205,0.07609947771,0.02381642722,0.1622652113
552.00177,-0.0007991924067,0.01400328148,0.06471472234,0.08711613715,0.0742226094,0.02331913821,0.161951825
550.0160522,-0.001293509151,0.01366172545,0.06360403448,0.0856583342,0.07305190712,0.02484319359,0.1605820954
547.9918213,-0.002420620527,0.01278564148,0.0623755604,0.0846363306,0.0715586096,0.02604890056,0.1591324508
546.0042725,-0.00227324781,0.01259301696,0.06183538213,0.08316167444,0.07031862438,0.02612716146,0.1588730365
544.0157471,-0.002734303242,0.01292330585,0.06097565591,0.0824303776,0.06927359849,0.02880912274,0.1576527208
541.9886475,-0.002664535539,0.01314910781,0.06042481214,0.08099989593,0.06854508072,0.03007054143,0.1578599066
539.998291,-0.00218110159,0.01419995632,0.0598455742,0.0798619464,0.06747364998,0.02998341247,0.1582109034
538.006958,-0.002748656785,0.01466869842,0.06035624072,0.07986842096,0.06734585762,0.03570841253,0.1566589624
536.0147705,-0.002269436838,0.01628402248,0.06027180329,0.0792080313,0.06632163376,0.03619905189,0.1584114134
533.9840698,-0.002159208292,0.0173049923,0.06070708483,0.07872570306,0.06666338444,0.04105941951,0.1577797532
531.9899902,-0.001092462335,0.01946165413,0.06135895848,0.07874956727,0.06653887779,0.04372172058,0.1595597714
529.9950562,-0.001171054086,0.02149262652,0.06291712821,0.07975394279,0.06758868694,0.05184786022,0.1591532826
527.9992065,0.0006333735655,0.0243173521,0.06297463924,0.07883650064,0.06688790023,0.05092601106,0.1630175412
526.0024414,0.001191611285,0.0265845228,0.06451775879,0.07969133556,0.06781255454,0.05758426338,0.1639938504
524.0048828,0.002117266413,0.03016789816,0.06589762866,0.08032567054,0.0683651939,0.06369952857,0.1655943245
522.0063477,0.002510753227,0.03292929381,0.06769637018,0.0811784789,0.06964497268,0.07076662779,0.1666259468
520.006958,0.003478027647,0.03640331328,0.06966614723,0.08234447986,0.07080946863,0.07810144871,0.1680054069
518.0067139,0.004805897363,0.04025745392,0.07083743811,0.08276152611,0.07121280581,0.08339669555,0.1711646765
516.0055542,0.005815423559,0.0443986021,0.07320544124,0.08387453854,0.07215109468,0.09156470746,0.1735815406
514.00354,0.00601997273,0.04864314198,0.07518814504,0.08512495458,0.07383631915,0.100109525,0.1749564409
512.0006104,0.007271907758,0.0525662899,0.07733682543,0.08590427786,0.07448759675,0.106690675,0.1779475808
509.9968567,0.007709142752,0.05744673312,0.07950452715,0.08721896261,0.07634329796,0.1156355143,0.1801651567
507.9922485,0.008098342456,0.06155461445,0.08180174232,0.08793171495,0.0769450739,0.1243222579,0.1835919321
505.9868164,0.008499822579,0.06645531207,0.08405397087,0.08936258405,0.07853363454,0.1338478029,0.1856439114
504.0183105,0.009278800339,0.07136934996,0.0863795206,0.09066846967,0.07976952195,0.1420185268,0.1883818507
502.0111389,0.009392291307,0.07684118301,0.08908241987,0.09164842218,0.08138009161,0.1536051333,0.1911709011
500.0031433,0.009440013207,0.08204866946,0.09185025096,0.09291225672,0.08310998231,0.1643142998,0.1936319619
497.9943542,0.009990806691,0.08763518184,0.0944031477,0.09439307451,0.08435577154,0.1743246764,0.1966139674
495.9845581,0.01017618552,0.09306328744,0.0963011086,0.09513305128,0.08518242836,0.183263883,0.2001588345
494.0119934,0.009689685889,0.09812186658,0.09968411922,0.09654778987,0.08703107387,0.1965224743,0.2018544823
492.0006104,0.009809611365,0.1037162915,0.1016296223,0.09723755717,0.08737936616,0.2041540742,0.2057989836
489.9884033,0.009864581749,0.1105526388,0.1054301187,0.09928284585,0.08989145607,0.2189785093,0.2088984698
